ET,NEE,ER,GPP,TMAX,TMIN,TAVG,HAVG,HDEG,CDEG,WCMN,WSPD,ATOT,RAIN,EVI
0.6990011047999999,-0.3826418734513274,2.673182297787611,3.055824171238938,49.05,19.05,34.94,68.24,30.95,0,-996,-996,15.23,0,0.5538000000000001
0.980994805,0.1969774725663715,3.082941623628319,2.885964151061947,58.78,21.64,38.81,57.9,24.79,0,-996,-996,15.61,0,0.5489
1.234900922999999,-0.2723682345132743,3.090920543917965,3.363288778431239,65.95,30.33,45.81,44.49,16.86,0,-996,-996,16.13,0,0.544
1.096626367,-0.2305079123893805,2.889454841402655,3.119962753792036,68.63,28.91,46.66,40.56,16.23,0,-996,-996,15.51,0,0.5368
1.01241729,-1.014538786725664,2.903846805876105,3.91838559260177,62.6,34.75,47.24,48.57,16.33,0,-996,-996,15.9,0,0.5296000000000001
1.25405313,-1.343320176106195,3.007235148053097,4.350555324159293,62.08,37.62,48.75,45.43,15.15,0,-996,-996,15.63,0,0.5224
0.9042175659999999,-2.062575398230089,2.069639251486726,4.132214649716815,41.3,22.22,31.34,44.1,33.24,0,-996,-996,16.16,0,0.5152
0.8856584839999998,-1.463602284955753,2.36445824739823,3.828060532353982,56.17,25.85,39.54,42.28,23.99,0,-996,-996,16.75,0,0.508
1.01387437,-0.3795434442477876,2.894611460368142,3.27415490461593,71.04,30.59,49.3,36.64,14.18,0,-996,-996,-996,0,0.5156000000000001
0.9852496099999997,-0.6424772336283182,3.060274137435399,3.702751371063718,70.27,37.84,54.46,45.1,10.95,0,-996,-996,-996,0,0.5232
0.7733576200000001,0.05805477876106199,3.617744419911504,3.559689641150443,74.12,47.41,61.26,62.65,4.24,0,-996,-996,14.39,0,0.5308
1.75827362,1.129841665486726,2.040090912876106,0.9102492473893805,47.26,16.3,26.49,85.01,33.22,0,-996,-996,7.91,0.54,0.5384
1.307520082,-0.4029595239823009,2.07925360120354,2.482213125185841,49.06,11.07,29.68,66.6,34.94,0,-996,-996,17.83,0,0.546
1.00592175,-0.2936051944247784,2.68940908680531,2.983014281230089,61.93,25.87,41.69,62.75,21.1,0,-996,-996,17.93,0,0.537
1.697615,-0.08400113362831856,3.386167575538938,3.470168709167257,68.86,40.24,52.55,42.25,10.45,0,-996,-996,17.77,0,0.528
1.23973126,0.1907153840707965,3.661043348150443,3.470327964079647,71.06,42.75,58.71,61.67,8.1,0,-996,-996,12.56,0,0.519
1.10828162,-0.9568829986725665,1.856010698617699,2.812893697290266,40.99,14.4,23.05,54.69,37.31,0,-996,-996,18.3,0.01,0.51
0.7101036310000001,0.05340926580530964,1.141205312230089,1.087796046424779,17.33,9,13.67,66.53,51.84,0,-996,-996,5.52,0,0.501
0.2580531749999999,-0.9953289605309732,1.806076339646018,2.801405300176992,21.54,10.78,16.7,87.92,48.84,0,-996,-996,5.14,0,0.492
1.003483696,0.2527307163716815,1.757932196535398,1.505201480163717,28.32,6.26,18.99,71.96,47.71,0,-996,-996,15.35,0,0.483
0.479944851,0.2439385701769912,1.907315611327434,1.663377041150443,40.66,14.02,25.98,67.7,37.66,0,-996,-996,16.06,0.16,0.474
0.8007287510000001,0.9435158315044248,2.887333982920354,1.943818151415929,57.2,17.75,35.4,52.05,27.53,0,-996,-996,19.77,0.13,0.465
1.120519632,2.146570008849558,3.850426233716814,1.703856224867257,67.86,22.81,46.42,41.03,19.67,0,-996,-996,16.98,0,0.456
1.180570015999999,1.988197876991151,4.155580367474336,2.167382490483186,76.78,25.06,51.24,39.27,14.08,0,-996,-996,20.19,0,0.447
1.248580758,1.671563417256638,3.928965217168142,2.257401799911505,77.99,32.93,54.38,37.03,9.54,0,-996,-996,19.51,0,0.438
1.192403462,1.358584016814159,3.897896582628318,2.53931256581416,80.19,35.91,56.45,41.98,6.95,0,-996,-996,19.97,0,0.429
0.834602649,1.182708477876106,3.94853689640708,2.765828418530974,76.93,45.87,60.55,64.39,3.6,0,-996,-996,11.78,0,0.42
1.61665654,1.361412828318584,4.227221099469027,2.865808271150442,80.11,41.39,63.93,53.62,4.25,0,-996,-996,19.46,0,0.411
2.258788119,-1.036421307079646,2.822884263716815,3.859305570796461,64.27,25.04,45.03,50.17,20.34,0,-996,-996,24.05,0,0.481
2.159912758000001,-1.674633580088496,2.812567255486726,4.487200835575222,65.17,28.46,48.21,59,18.18,0,-996,-996,23.44,0,0.37
2.23193047,0.1517469292035402,3.230763658407079,3.07901672920354,71.11,33.87,52.86,48.74,12.51,0,-996,-996,23.71,0,0.3744666666666667
2.447682699999999,-1.184050043362832,3.143129208849557,4.32717925221239,74.07,40.73,56.36,44.36,7.6,0,-996,-996,22.88,0,0.3789333333333333
2.375120262,-0.4036503106194689,3.31946135840708,3.723111669026549,84.29,31.05,60.67,57.08,7.33,0,-996,-996,22.6,0,0.3834
2.76954846,-0.1959142221238943,4.049834555540708,4.245748777664602,81.61,61.5,70.38,61.26,0,6.55,-996,-996,19.06,0,0.3878666666666666
2.317729414,-1.879478888495576,3.157376112477877,5.036855000973452,63.23,32.72,48.33,59.72,17.02,0,-996,-996,13.9,0,0.3923333333333333
1.9644360006,-2.747732678761063,2.815749831504426,5.563482510265487,59.97,26.8,42.19,59.72,21.61,0,-996,-996,23.94,0,0.3968
2.0391769484,-0.9603173628318593,3.480373115044247,4.440690477876107,72.01,32.65,51.49,60.86,12.67,0,-996,-996,20.21,0.2,0.4012666666666667
2.851500522999999,-1.765017260442478,3.231075240796461,4.996092501238938,69.73,36.31,53.58,68.36,11.98,0,-996,-996,24.97,0.01,0.4057333333333333
2.96034856,-0.934955904424779,4.014399238407079,4.949355142831858,83.16,46.4,63.63,58.23,0.22,0,-996,-996,23.32,0,0.4102
0.9721563299999996,2.85343955920354,3.938196361858408,1.084756802654867,60.73,51.87,56.05,83.74,8.7,0,-996,-996,3.29,0.04,0.4146666666666667
2.361247049999999,-1.007683104424778,3.772471929292036,4.780155033716814,82.49,51.1,63.47,71.41,0,1.79,-996,-996,20.99,0,0.4191333333333334
3.2534786,-4.050136194690266,2.915202451061948,6.965338645752214,67.75,42.45,56.43,32.54,9.9,0,-996,-996,25.82,0,0.4236
2.260972352,-3.85807054778761,2.84236349017699,6.700434037964603,64.38,33.04,48.87,39.4,16.29,0,-996,-996,23.59,0,0.4280666666666667
2.005927872,-4.046829029203538,2.639607284070797,6.686436313274336,63.01,29.45,46.45,38.44,18.77,0,-996,-996,26.37,0,0.4325333333333333
2.1859143725,-0.8042869911504427,3.118759682654867,3.92304667380531,85.64,28.13,60.41,32.1,8.11,0,-996,-996,26.34,0,0.437
4.622878300000001,3.189206656194691,5.18056797504425,1.991361318849558,92.03,73.15,82.02,70.04,0,17.59,-996,22.27,27.85,0,0.285
3.6515184,2.81877259380531,4.923963678584072,2.105191084778761,91.02,73.65,81.34,75.54,0,17.34,-996,17.52,27.2,0,0.2777
3.990352279999999,2.58382512159292,5.530205163185841,2.94638004159292,88.84,65.88,76.81,71.64,0,12.36,-996,15.64,25.19,0.02,0.2704
3.529984349999999,2.026090035398231,4.106706358380531,2.0806163229823,89.64,68.88,78.78,63.69,0,14.26,-996,18.6,27.9,0,0.2631
3.62904097,3.558568770796461,4.737651760353983,1.179082989557522,85.78,66.6,76.78,71.27,0,11.19,-996,9.43,23.59,0.33,0.2558
3.97621802,4.871843968141594,5.934613012566373,1.062769044424779,88.95,61.79,76.97,69.17,0,10.37,-996,7.02,27.12,0,0.2485
3.414744359999999,3.033926213097346,4.79662734878761,1.762701135690266,90.7,61.36,76.89,67.81,0,11.03,-996,11.33,27.55,0,0.2412
2.47948734,2.808001366725664,4.696303276991149,1.888301910265487,82.22,54.09,70.03,72.33,0,3.15,-996,6.48,28.2,0,0.2339
2.76055267,2.062879805309735,4.027439015761063,1.964559210451328,90.25,67.03,77.81,60.11,0,13.64,-996,15.76,22.45,0,0.2266
2.29883351,1.198159311504425,3.36421500459292,2.166055693088496,90.86,69.58,79.94,62.31,0,15.22,-996,9.33,-996,0,0.2193
2.280104629999999,1.589056922389381,3.664594626371683,2.075537703982301,92.75,61.36,79.31,61.14,0,12.05,-996,14.63,26.91,0,0.212
2.487256,-0.1980820353982299,3.054820932477877,3.252902967876106,79.95,67.77,74.79,54.42,0,8.86,-996,15.96,26.36,0,0.215875
2.86633624,2.072155523893806,3.771178634070797,1.699023110176991,68.18,51.49,58.86,60.35,5.16,0,-996,17.77,14.24,0.05,0.21975
1.692458279999999,-0.3935613902654866,2.570296292522124,2.96385768278761,69.03,44.85,56.56,52.6,8.06,0,40.79,11.78,27.84,0,0.223625
1.34507683,5.293565187610619,5.610275314247786,0.3167101266371681,56.35,49.68,53.82,92.58,11.99,0,47.61,6.14,1.38,3.2,0.2275
1.32037217,3.1928845460177,3.684724662122124,0.4918401161044249,64.92,54.66,59.81,92.1,5.21,0,-996,8.02,5.49,1.54,0.231375
2.07414316,2.504171790796461,3.237498882477877,0.7333270916814161,57.43,51.35,53.86,90.34,10.61,0,-996,11.26,6.34,0.46,0.23525
5.12942676,0.888966300265487,2.086239613221239,1.197273312955753,77.63,49.95,62.22,65.4,1.21,0,46.59,12.39,29.87,0,0.239125
4.059241284999998,1.555167934513275,2.899459821504425,1.34429188699115,84.65,48.04,68.9,60.59,0,1.34,46.73,8.14,29.82,0,0.243
3.2979648,5.560364946902657,5.601288717159293,0.04092377025663717,94.62,76.82,85.28,53.51,0,20.72,-996,19.54,29.66,0,0.161
2.199844780000001,4.224430991150443,4.420588521504425,0.1961575303539823,91.85,75.16,82.83,59.35,0,18.51,-996,20.41,28.41,0,0.161
1.91826115,3.93446150442478,4.681470824601771,0.7470093201769913,92.73,75.24,83.15,64.58,0,18.98,-996,19.44,27.36,0,0.161
